=== Page 4 ===
款,項,"金
額",,,
,,,,,,,,費用弁償,"3,432",nan
,,,,,,,,nan,nan,子ども・子育て会議運営
,,,,,,,,10 需用費,"29,063","002 子育て環境整備事業費 1,610
はぐくむＦＵＪＩオフィシャル"
,,,,,,,,nan,nan,サポーター運営事業
,,,,,,,,nan,nan,子育て応援アプリ運用
,,,,,,,,消耗品費,"1,388",nan
,,,,,,,,nan,nan,"003 ファミリーサポートセンター事業費 5,198"
,,,,,,,,nan,nan,ﾌｧﾐﾘｰｻﾎﾟｰﾄｾﾝﾀｰ援助活動利用料助成金 320
,,,,,,,,食糧費,6,nan
,,,,,,,,nan,nan,"ﾌｧﾐﾘｰｻﾎﾟｰﾄｾﾝﾀｰ提供会員活動助成金 2,708"

=== Page 147 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,印刷製本費,"千円
1,006","千円
ﾌｧﾐﾘｰｻﾎﾟｰﾄﾈｯﾄﾜｰｸ事業参加負担金 60"
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,保険料,"1,840",地域づくり事業
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,及び交付金,nan,東部児童館
nan,千円,千円,千円,千円,千円,千円,千円,nan,nan,支援員等資質向上研修開催
,,,,,,,,節,節,"説
明"
,,,,,,,,"区
分","金
額","説
明"
,,,,,,,,光熱水費,"3,800","004 子育て支援センター運営管理費 61,060"
,,,,,,,,修繕料,"22,773",フィランセ内「カスタネット」
,,,,,,,,医薬材料費,20,北西部児童館内「トライアングル」
,,,,,,,,11 役務費,"2,659","松野こども園内「ルンルン」
東部児童館内「タンバリン」"
,,,,,,,,"通信運搬費
手数料","681
138","広見児童館内「ハーモニカ」
地域子育て支援拠点事業
（私立10園、一般社団法人1施設）"
,,,,,,,,12 委託料,"606,642","005 複合型子育て拠点運営事業費 15,732
複合型子育て拠点「みらいてらす」
子連れコワーキング推進事業"
,,,,,,,,13 使用料及び賃,"6,249","005 複合型子育て拠点運営事業費 15,732
複合型子育て拠点「みらいてらす」
子連れコワーキング推進事業"
,,,,,,,,借料,nan,"004 児童館運営費 7,457"
,,,,,,,,17 備品購入費,"2,700","001 児童館運営管理事業費 4,545
広見児童館
ぐるん・ぱ よねのみや"
,,,,,,,,18 負担金、補助,"10,088","001 児童館運営管理事業費 4,545
広見児童館
ぐるん・ぱ よねのみや"
,,,,,,,,nan,nan,北西部児童館
,,,,,,,,負担金,"3,560","002 児童館施設管理事業費 2,912"
,,,,,,,,補助金,"6,528",機械警備 ほか
,,,,,,,,"22 償還金、利子
及び割引料",1,"005 放課後児童健全育成費 554,859
001 放課後児童クラブ運営管理費 523,900
49クラブ、3,112人"
,,,,,,,,nan,nan,法人による運営（23小学校区） 2事業者
,,,,,,,,nan,nan,"002 放課後児童クラブ施設管理費 30,959"
,,,,,,,,nan,nan,空調設備改修
,,,,,,,,nan,nan,機械警備 ほか

=== Page 148 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,nan,千円,千円
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,nan,nan,"002 こども家庭支援費 318,940"
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,8 旅費,590,"児童虐待相談
（市民協働事業提案制度）
ユースクリニック運営事業"
nan,千円,千円,千円,千円,千円,千円,千円,nan,nan,"003 児童虐待防止事業費 3,909"
2 こども家庭,"362,526","329,862","32,664","205,037",nan,"1,003","156,486",nan,nan,"004 子どもの貧困対策事業費 1,167"
費,nan,nan,nan,nan,nan,nan,nan,11 役務費,684,"子ども食堂開設支援補助金 400
005 子育て短期支援事業費 9,670"
,,,,,,,,節,節,"説
明"
,,,,,,,,"区
分","金
額","説
明"
,,,,,,,,1 報酬,"22,224","001 給与費 43,586"
,,,,,,,,2 給料,"6,195","001 フルタイム会計年度任用職員 ２人
11,524"
,,,,,,,,3 職員手当等,"8,630","家庭相談員 2人
002 パートタイム会計年度任用職員 32,062"
,,,,,,,,"地域手当
通勤手当
時間外勤務手","248
178
1,600","（定数）
事務補助 1人
保健師 4人
保育士 1人
子ども相談スーパーバイザー 1人
（定数外）
看護師 1人
助産師 1人"
,,,,,,,,当,nan,nan
,,,,,,,,期末手当,"5,652",nan
,,,,,,,,nan,nan,001 子育て世代包括支援センター事業費 474
,,,,,,,,勤勉手当,952,nan
,,,,,,,,4 共済費,"6,009","県保健師会負担金 9
会議、研修会出席者負担金 55"
,,,,,,,,7 報償費,332,"002 こども家庭管理事業費 3,919"
,,,,,,,,nan,nan,県東部家庭児童相談室連絡協議会負担金 30
,,,,,,,,費用弁償,533,nan
,,,,,,,,nan,nan,県保健師会負担金 3
,,,,,,,,普通旅費,18,nan
,,,,,,,,特別旅費,39,要保護児童対策地域協議会
,,,,,,,,10 需用費,882,研修会、会議開催
,,,,,,,,nan,nan,医療的機能強化等事業
,,,,,,,,nan,nan,子育て世帯訪問支援事業
,,,,,,,,消耗品費,245,nan
,,,,,,,,燃料費,55,nan
,,,,,,,,nan,nan,困窮家庭児童用学用品支給
,,,,,,,,食糧費,5,nan
,,,,,,,,nan,nan,生理用品支給
,,,,,,,,印刷製本費,577,nan
,,,,,,,,nan,nan,短期入所生活援助事業（ショートステイ）
,,,,,,,,通信運搬費,677,夜間養護等事業（トワイライトステイ）

=== Page 149 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,"区
分","金
額","説
明"
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,"18 負担金、補助
及び交付金","156,888","007 はぐくむＦＵＪＩ出産特別お祝い金給付費 151,736
はぐくむＦＵＪＩ出産特別お祝い金 151,700
1,510人
多胎加算 14人"
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,19 扶助費,"148,171",nan
nan,千円,千円,千円,千円,千円,千円,千円,nan,nan,001 ひとり親家庭等生活向上事業費 500
3 ひとり親家,"97,630","83,289","14,341","53,947",nan,nan,"43,683","消耗品費
印刷製本費","5
150","002 ひとり親家庭等給付費 18,115
001 ひとり親家庭等給付管理費 4,020
ひとり親家庭等入学祝金（小・中学校） 400人
ひとり親家庭等中卒就職者激励記念品 4人"
庭等対策費,nan,nan,nan,nan,nan,nan,nan,12 委託料,500,"高等職業訓練促進給付金 10人
高校卒業程度認定試験合格支援給付金 1人
003 ひとり親家庭等医療費 62,276"
,,,,,,,,節,節,"説
明"
,,,,,,,,手数料,"千円
7","千円
子育て短期専用人員配置支援事業費 4,691
補助金
006 妊婦のための支援給付費 148,065"
,,,,,,,,12 委託料,"11,530","千円
子育て短期専用人員配置支援事業費 4,691
補助金
006 妊婦のための支援給付費 148,065"
,,,,,,,,"13 使用料及び賃
借料",390,"妊婦のための支援給付金
妊娠届出時 1,350人
妊娠8か月時 1,350人
その他（流産等） 250人"
,,,,,,,,負担金,97,nan
,,,,,,,,補助金,"156,791",nan
,,,,,,,,22 償還金、利子,1,nan
,,,,,,,,及び割引料,nan,nan
,,,,,,,,8 旅費,4,"001 ひとり親家庭等支援費 17,239"
,,,,,,,,普通旅費,4,"002 母子生活支援施設等措置事業費 16,739"
,,,,,,,,10 需用費,155,"母子生活支援施設措置費 2世帯
助産施設措置費 6人"
,,,,,,,,11 役務費,"3,028","002 ひとり親家庭等給付費 18,115
001 ひとり親家庭等給付管理費 4,020
ひとり親家庭等入学祝金（小・中学校） 400人
ひとり親家庭等中卒就職者激励記念品 4人"
,,,,,,,,nan,nan,"002 ひとり親家庭自立支援給付金事業費 14,095"
,,,,,,,,手数料,"3,028",自立支援教育訓練給付金 10人
,,,,,,,,19 扶助費,"93,942","高等職業訓練促進給付金 10人
高校卒業程度認定試験合格支援給付金 1人
003 ひとり親家庭等医療費 62,276"

=== Page 150 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,22 償還金、利子,"千円
1","千円
001 ひとり親家庭等医療事務費 3,183"
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,1 報酬,"9,918","001 給与費 14,482"
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,8 旅費,410,"001 児童手当事務費 1,578
受給資格認定等事務
002 児童手当扶助費 4,888,681"
nan,千円,千円,千円,千円,千円,千円,千円,消耗品費,202,nan
4 児童手当費,"4,904,741","4,938,265","△33,524","4,423,928",nan,nan,"480,813",19 扶助費,"4,888,680",nan
,,,,,,,,節,節,"説
明"
,,,,,,,,"区
分","金
額","説
明"
,,,,,,,,及び割引料,nan,"医療費請求事務 22,261件"
,,,,,,,,nan,nan,"002 ひとり親家庭等医療助成費 59,093"
,,,,,,,,nan,nan,"入院 121件 通院 29,044件"
,,,,,,,,"3 職員手当等
期末手当","2,222
1,902","001 パートタイム会計年度任用職員 14,482
（定数）
事務補助 3人
（定数外）
事務補助 1人"
,,,,,,,,勤勉手当,320,"002 児童手当費 4,890,259"
,,,,,,,,4 共済費,"1,937","001 児童手当事務費 1,578
受給資格認定等事務
002 児童手当扶助費 4,888,681"
,,,,,,,,nan,nan,"0～3歳未満 43,788人"
,,,,,,,,費用弁償,405,"小学校修了前 191,436人"
,,,,,,,,普通旅費,5,"中学生 73,152人"
,,,,,,,,10 需用費,507,"18歳年度末まで 75,660人"
,,,,,,,,印刷製本費,305,nan
,,,,,,,,11 役務費,"1,066",nan
,,,,,,,,通信運搬費,"1,066",nan
,,,,,,,,22 償還金、利子,1,nan
,,,,,,,,及び割引料,nan,nan

=== Page 151 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,"区
分","金
額","説
明"
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,勤勉手当,193,"002 児童扶養手当費 896,137"
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,8 旅費,327,"001 児童扶養手当事務費 1,136
受給資格認定等事務
002 児童扶養手当扶助費 895,001"
nan,千円,千円,千円,千円,千円,千円,千円,普通旅費,2,nan
5 児童扶養手,"905,353","895,130","10,223","298,333",nan,nan,"607,020",印刷製本費,209,nan
当費,nan,nan,nan,nan,nan,nan,nan,19 扶助費,"895,000",nan
6 こども医療,"1,200,458","1,228,621","△28,163","296,142",nan,"116,619","787,697",及び割引料,nan,nan
費,nan,nan,nan,nan,nan,nan,nan,期末手当,"1,067","002 こども医療費 1,182,900"
,,,,,,,,節,節,"説
明"
,,,,,,,,1 報酬,"千円
6,473","千円
001 給与費 9,216"
,,,,,,,,"3 職員手当等
期末手当","1,340
1,147","001 パートタイム会計年度任用職員 9,216
（定数）
事務補助 2人
（定数外）
事務補助 5人"
,,,,,,,,4 共済費,"1,078","001 児童扶養手当事務費 1,136
受給資格認定等事務
002 児童扶養手当扶助費 895,001"
,,,,,,,,nan,nan,"母子・父子・養育者家庭 1,719人"
,,,,,,,,費用弁償,325,nan
,,,,,,,,10 需用費,234,nan
,,,,,,,,消耗品費,25,nan
,,,,,,,,11 役務費,900,nan
,,,,,,,,通信運搬費,900,nan
,,,,,,,,22 償還金、利子,1,nan
,,,,,,,,1 報酬,"5,105","001 給与費 7,554"
,,,,,,,,3 職員手当等,"1,247","001 パートタイム会計年度任用職員 7,554
（定数）
事務補助 2人"
,,,,,,,,勤勉手当,180,"001 こども医療事務費 78,040"

=== Page 152 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,4 共済費,"1,024","医療費請求事務 543,255件"
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,印刷製本費,147,"小中学生の通院 268,925件"
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,nan,nan,支給件数 104件
nan,千円,千円,千円,千円,千円,千円,千円,扶養手当,"16,404",巡回支援員 2人
7 保育園費,"2,695,754","2,837,935","△142,181","121,353","23,200","231,481","2,319,720",時間外勤務手,"49,000",特別教育サポート 3人
,,,,,,,,節,節,"説
明"
,,,,,,,,"区
分","金
額","説
明"
,,,,,,,,nan,千円,千円
,,,,,,,,8 旅費,178,"002 こども医療助成費 1,104,860"
,,,,,,,,nan,nan,通院時自己負担金無償化（10月診療分から）
,,,,,,,,nan,nan,"小学校就学前の入院 1,140件"
,,,,,,,,費用弁償,178,nan
,,,,,,,,10 需用費,157,"小中学生の入院 525件
16～18歳の入院 247件"
,,,,,,,,nan,nan,"0歳児の通院 22,701件"
,,,,,,,,消耗品費,10,"1歳以上小学校就学前の通院 169,827件"
,,,,,,,,11 役務費,"77,887","16～18歳の通院 79,890件"
,,,,,,,,nan,nan,"養育育成の入・通院 2,063件"
,,,,,,,,nan,nan,低所得世帯自己負担金償還（9月診療分まで）
,,,,,,,,通信運搬費,"4,000",nan
,,,,,,,,nan,nan,"003 未熟児医療費 10,004"
,,,,,,,,手数料,"73,887",nan
,,,,,,,,19 扶助費,"1,114,860","001 未熟児養育医療事業費 10,004
支給対象者数 33人"
,,,,,,,,1 報酬,"462,472","001 給与費 2,365,655"
,,,,,,,,2 給料,"895,080","001 嘱託医 １８人 3,029"
,,,,,,,,3 職員手当等,"628,282","002 一般職 ２２８人 1,698,029
003 パートタイム会計年度任用職員 664,597"
,,,,,,,,nan,nan,（定数）
,,,,,,,,nan,nan,事務補助 3人
,,,,,,,,管理職手当,"8,894",保育士・保育教諭 91人
,,,,,,,,nan,nan,調理員 40人
,,,,,,,,nan,nan,保育コンシェルジュ 1人
,,,,,,,,地域手当,"36,752",施設整備員 1人
,,,,,,,,nan,nan,（定数外）
,,,,,,,,住居手当,"9,482",事務補助 3人
,,,,,,,,nan,nan,保育補助 62人
,,,,,,,,通勤手当,"20,313",保育士・保育教諭 6人
,,,,,,,,nan,nan,巡回支援員 3人
,,,,,,,,nan,nan,保育支援員 2人
,,,,,,,,当,nan,滞納整理員 1人
,,,,,,,,休日勤務手当,50,"002 保育園等運営管理費 259,724"

=== Page 153 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,nan,千円,千円
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,"費用弁償
普通旅費
特別旅費","18,973
1,023
500","公立教育・保育施設持続可能性確保計画策定
教育・保育施設ＩＣＴシステム運用
保育所入所選考ＡＩシステム運用
県・市社会福祉協議会負担金 251
県保育所連合会東部支部負担金 495"
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,食糧費,11,県栄養士会負担金 8
nan,千円,千円,千円,千円,千円,千円,千円,"通信運搬費
手数料
保険料","1,740
2,717
318","004 保育士等研修事業費 7,537
発達促進芸術教育事業
オンライン研修事業
キャリアアップ研修
大学教員による訪問指導事業"
,,,,,,,,節,節,"説
明"
,,,,,,,,"区
分","金
額","説
明"
,,,,,,,,期末手当,"299,550","001 保育園等運営管理事業費 50,510"
,,,,,,,,勤勉手当,"187,837","公立保育園 11園 定員 1,030人"
,,,,,,,,4 共済費,"360,955","公立認定こども園 2園 定員 240人
公立小規模保育事業所 3施設 定員
41人
民間移管引継共同保育"
,,,,,,,,7 報償費,"5,697","公立認定こども園 2園 定員 240人
公立小規模保育事業所 3施設 定員
41人
民間移管引継共同保育"
,,,,,,,,8 旅費,"20,496","公立保育所三者協議会
乳児等通園支援事業（こども誰でも通園制度）"
,,,,,,,,10 需用費,"215,456","公立教育・保育施設持続可能性確保計画策定
教育・保育施設ＩＣＴシステム運用
保育所入所選考ＡＩシステム運用
県・市社会福祉協議会負担金 251
県保育所連合会東部支部負担金 495"
,,,,,,,,nan,nan,日本スポーツ振興センター災害共済掛金 443
,,,,,,,,消耗品費,"19,045",ふもと保育士会負担金 26
,,,,,,,,燃料費,"5,568",県給食協会負担金 12
,,,,,,,,印刷製本費,"2,905",県東部市町保育所栄養士研究会負担金 2
,,,,,,,,光熱水費,"35,571","002 保育園等備品整備事業費 7,100"
,,,,,,,,修繕料,"20,203",園児用机・椅子など管理備品等整備
,,,,,,,,賄材料費,"132,153","003 各保育園等運営費 57,217"
,,,,,,,,11 役務費,"4,775","保育園11園・認定こども園2園・
小規模保育事業所3施設への配当運営費
（電気料、水道料、消耗品費 ほか）"
,,,,,,,,12 委託料,"22,949","004 保育士等研修事業費 7,537
発達促進芸術教育事業
オンライン研修事業
キャリアアップ研修
大学教員による訪問指導事業"
,,,,,,,,"13 使用料及び賃
借料","28,496","小学校接続事業
特別支援対応研修事業"

=== Page 154 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,"区
分","金
額","説
明"
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,18 負担金、補助,"1,317","会議、研修会出席者負担金 80
005 保育園等給食事業費 137,360
（物価高騰対応重点支援地方創生臨時交付金事業）
保育所等給食費物価高騰対策事業
保育所等主食費支援"
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,21 補償、補塡及,"1,000","各種設備保守点検
（浄化槽維持管理、機械警備 ほか）"
nan,千円,千円,千円,千円,千円,千円,千円,nan,nan,不特定緊急維持補修 ほか
8 保育園振興,"7,470,460","6,505,390","965,070","5,099,092","114,900","179,266","2,077,202","18 負担金、補助
及び交付金","1,171,242","保育所等主食費支援
私立保育園 10園
私立認定こども園 23園"
費,nan,nan,nan,nan,nan,nan,nan,nan,nan,"003 施設等利用給付費 29,934"
,,,,,,,,節,節,"説
明"
,,,,,,,,14 工事請負費,"千円
39,900","千円
県保育士研修会、施設長研修 ほか"
,,,,,,,,15 原材料費,333,"会議、研修会出席者負担金 80
005 保育園等給食事業費 137,360
（物価高騰対応重点支援地方創生臨時交付金事業）
保育所等給食費物価高騰対策事業
保育所等主食費支援"
,,,,,,,,17 備品購入費,"8,546","会議、研修会出席者負担金 80
005 保育園等給食事業費 137,360
（物価高騰対応重点支援地方創生臨時交付金事業）
保育所等給食費物価高騰対策事業
保育所等主食費支援"
,,,,,,,,及び交付金,nan,調理業務
,,,,,,,,nan,nan,"003 保育園等施設管理費 70,375"
,,,,,,,,負担金,"1,317","001 保育園等施設管理事業費 11,572"
,,,,,,,,び賠償金,nan,"002 保育園等維持補修事業費 58,803"
,,,,,,,,nan,nan,民間移管園施設改修（なかじま保育園、鷹岡保育園）
,,,,,,,,補償金及び補,"1,000",長寿命化施設改修（南保育園）
,,,,,,,,塡金,nan,空調設備設置・改修（保育園5園）
,,,,,,,,12 委託料,"68,331","001 私立保育園等振興費 7,470,460"
,,,,,,,,"13 使用料及び賃
借料","4,252","001 施設型給付費 5,384,924
（物価高騰対応重点支援地方創生臨時交付金事業）
保育所等給食費物価高騰対策事業"
,,,,,,,,補助金,"1,171,242","委託分（保育所・認定こども園）
002 地域型保育給付費 874,987
家庭的保育事業"
,,,,,,,,19 扶助費,"6,226,635","委託分（保育所・認定こども園）
002 地域型保育給付費 874,987
家庭的保育事業"
,,,,,,,,nan,nan,小規模保育事業所 14施設
,,,,,,,,nan,nan,事業所内保育事業所 3施設
,,,,,,,,nan,nan,一時預かり事業幼稚園型

=== Page 155 ===
目,本年度予算額 前年度予算額,本年度予算額 前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,nan,nan,認可外保育施設等
目,本年度予算額 前年度予算額,本年度予算額 前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,nan,nan,給付費等請求管理システム運用
目,本年度予算額 前年度予算額,本年度予算額 前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,nan,nan,"保育補助者雇上強化事業費補助金 74,690"
nan,千円,千円,千円,千円,千円,千円,千円,nan,nan,外国人児童保育事業費補助金 910
,,,,,,,,節,節,"説
明"
,,,,,,,,"区
分","金
額","説
明"
,,,,,,,,nan,千円,"千円
預かり保育事業"
,,,,,,,,nan,nan,"004 私立保育園運営等助成費 202,807"
,,,,,,,,nan,nan,"特別支援事業費補助金 145,000"
,,,,,,,,nan,nan,"公立保育園民間移管円滑化事業費補助金 57,807"
,,,,,,,,nan,nan,"005 保育対策等促進事業費 388,073"
,,,,,,,,nan,nan,保育人材就職支援事業
,,,,,,,,nan,nan,オンライン研修事業
,,,,,,,,nan,nan,実費徴収補足給付事業
,,,,,,,,nan,nan,"一時預かり事業費補助金 92,774"
,,,,,,,,nan,nan,"一時預かり利用者負担軽減事業費補助金 1,159"
,,,,,,,,nan,nan,"延長保育事業費補助金 16,639"
,,,,,,,,nan,nan,"病児保育事業費補助金 139,882"
,,,,,,,,nan,nan,"保育体制強化事業費補助金 41,009"
,,,,,,,,nan,nan,"保育の質の向上のための研修事業費 2,160
補助金"
,,,,,,,,nan,nan,発達促進芸術教育事業費補助金 320
,,,,,,,,nan,nan,"保育環境改善等事業費補助金
熱中症対策事業 4,116
保育環境向上事業 4,116
感染症対策事業 2,058
性被害防止対策事業 300"
,,,,,,,,nan,nan,"保育所等業務効率化推進事業費補助金 1,650"
,,,,,,,,nan,nan,"006 多様な保育推進事業費 140,753"
,,,,,,,,nan,nan,"乳幼児保育事業費補助金 128,557"
,,,,,,,,nan,nan,"調理員加配事業費補助金 4,536"
,,,,,,,,nan,nan,"ひとり親家庭子育てサポート事業費 288
補助金"
,,,,,,,,nan,nan,"年度途中入所サポート事業費補助金 4,928"

=== Page 156 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,節,節,"説
明"
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,nan,千円,"千円
認可外保育施設運営費補助金 1,534"
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,nan,nan,"私立保育園施設整備費借入金償還補助金 14,132"
nan,千円,千円,千円,千円,千円,千円,千円,nan,nan,"民間保育所等施設整備事業費補助金 432,422
大規模修繕等 7件"
計,"18,672,331","17,791,687","880,644","10,973,263","152,100","535,193","7,011,775",nan,nan,"008 乳児等支援給付費 2,173"
,,,,,,,,"区
分","金
額","説
明"
,,,,,,,,nan,nan,"007 私立保育園等施設整備助成費 446,809"
,,,,,,,,nan,nan,民間保育所開設支援事業補助金 255
,,,,,,,,nan,nan,乳児等通園支援事業（こども誰でも通園制度）
,,,,,,,,nan,nan,私立認定こども園 3園
,,,,,,,,1 報酬,"4,977","001 給与費 7,342"
,,,,,,,,3 職員手当等,"1,215","001 パートタイム会計年度任用職員 7,342
（定数）
事務補助 2人"
,,,,,,,,期末手当,"1,040","002 障害者福祉管理費 2,630"
,,,,,,,,勤勉手当,175,"001 障害福祉管理費 2,630"
,,,,,,,,4 共済費,994,"障害福祉施策を実施するための事務
県精神保健福祉協会負担金 50
全国手話言語市区長会負担金 10"
,,,,,,,,8 旅費,164,"障害福祉施策を実施するための事務
県精神保健福祉協会負担金 50
全国手話言語市区長会負担金 10"
,,,,,,,,費用弁償,156,nan
,,,,,,,,普通旅費,8,nan
,,,,,,,,10 需用費,862,nan
,,,,,,,,消耗品費,200,nan
,,,,,,,,印刷製本費,662,nan

1 障害者福祉,"9,972","6,578","3,394",450,"9,522",,,
総務費,nan,nan,nan,nan,nan,,,

=== Page 157 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,"区
分","金
額","説
明"
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,及び交付金,nan,nan
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,nan,nan,"001 重度心身障害児（者）医療事務費 18,063"
nan,千円,千円,千円,千円,千円,千円,千円,手数料,"15,920","002 特別障害者手当等給付費 121,780
001 特別障害者手当等給付事務費 129
002 特別障害者手当等扶助費 121,651"
2 障害者医療,"629,824","637,729","△7,905","290,435",nan,"34,487","304,902","負担金
交付金","4,917
28,570","003 重症心身障害者等介護手当費 6,960
001 重症心身障害者等介護手当費 6,960
対象者 116人
004 精神障害者医療費 20,280"
手当給付費,nan,nan,nan,nan,nan,nan,nan,nan,nan,"001 重度心身障害児等福祉手当費 6,480"
,,,,,,,,節,節,"説
明"
,,,,,,,,11 役務費,"千円
1,700",千円
,,,,,,,,通信運搬費,"1,700",nan
,,,,,,,,18 負担金、補助,60,nan
,,,,,,,,負担金,60,nan
,,,,,,,,10 需用費,118,"001 重度心身障害児（者）医療費 440,837"
,,,,,,,,消耗品費,6,"事務取扱 117,052件"
,,,,,,,,印刷製本費,112,"002 重度心身障害児（者）医療等扶助費 422,774"
,,,,,,,,11 役務費,"15,920","県補助事業 109,773件
市単独事業 7,279件"
,,,,,,,,12 委託料,"1,154","002 特別障害者手当等給付費 121,780
001 特別障害者手当等給付事務費 129
002 特別障害者手当等扶助費 121,651"
,,,,,,,,"18 負担金、補助
及び交付金","33,487","特別障害者手当 292人
障害児福祉手当 90人
経過措置福祉手当 3人"
,,,,,,,,19 扶助費,"578,145","003 重症心身障害者等介護手当費 6,960
001 重症心身障害者等介護手当費 6,960
対象者 116人
004 精神障害者医療費 20,280"
,,,,,,,,20 貸付金,"1,000","001 精神障害者医療扶助費 20,280
対象件数 1,197件"
,,,,,,,,nan,nan,"005 重度心身障害児等福祉手当費 6,480"
,,,,,,,,nan,nan,重度心身障害児 54人

=== Page 158 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,nan,千円,千円
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,3 職員手当等,"1,255","001 障害支援区分認定等審査会委員 １０人 1,610"
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,7 報償費,"3,107","002 認定等審査会費 3,168
001 障害支援区分認定事務費 3,168"
nan,千円,千円,千円,千円,千円,千円,千円,普通旅費,35,nan
3 障害者自立,"9,448,249","8,929,730","518,519","6,976,232",nan,nan,"2,472,017",印刷製本費,30,"004 介護給付費 3,146,790"
